Date,Service,Agence,Departement,Agent,Montant,ClientID
2024-11-26,Wallet,Kankan,Support Client,Agent_032,12984,CLT_7712
2024-08-21,Wallet,Conakry,Finance,Agent_004,10182,CLT_3576
2024-05-14,Achat Facture Courant,Labé,Opérations,Agent_040,25313,CLT_7712
2024-12-22,Wallet,Kankan,Ventes,Agent_046,49729,CLT_2924
2024-04-29,Wallet,Labé,Finance,Agent_008,3656,CLT_2250
2024-10-03,Transfert d'Argent,Kankan,Marketing,Agent_002,31109,CLT_3873
2024-08-07,Paiement Mobile,Kankan,Support Client,Agent_040,40324,CLT_4460
2024-12-10,Wallet,Labé,Finance,Agent_041,29015,CLT_6504
2024-04-07,Paiement Mobile,Conakry,Opérations,Agent_021,48817,CLT_2183
2024-03-04,Achat Facture Courant,Conakry,Support Client,Agent_034,47046,CLT_1959
2024-06-06,Transfert d'Argent,Conakry,Opérations,Agent_021,24902,CLT_2254
2024-10-24,Paiement Mobile,Conakry,Marketing,Agent_043,18475,CLT_9729
2024-06-09,Achat Facture Courant,Conakry,Ventes,Agent_020,32943,CLT_2571
2024-12-16,Transfert d'Argent,Kindia,Support Client,Agent_050,40854,CLT_3067
2024-12-08,Achat Facture Courant,Labé,Support Client,Agent_009,7887,CLT_6135
2024-10-09,Paiement Mobile,Nzérékoré,Finance,Agent_002,39475,CLT_3400
2024-03-27,Transfert d'Argent,Nzérékoré,Ventes,Agent_030,7902,CLT_1877
2024-08-28,Wallet,Conakry,Ventes,Agent_025,15563,CLT_4103
2024-10-03,Wallet,Conakry,Opérations,Agent_031,3717,CLT_9126
2024-09-27,Wallet,Kindia,Marketing,Agent_022,15349,CLT_2569
2024-12-07,Achat Facture Courant,Nzérékoré,Ventes,Agent_016,30477,CLT_1913
2024-10-05,Achat Facture Courant,Kindia,Ventes,Agent_022,30052,CLT_7695
2024-01-30,Transfert d'Argent,Kindia,Opérations,Agent_018,22118,CLT_5689
2024-08-20,Paiement Mobile,Conakry,Ventes,Agent_048,32081,CLT_5814
2024-07-15,Transfert d'Argent,Conakry,Ventes,Agent_032,46694,CLT_1473
2024-05-01,Wallet,Kankan,Finance,Agent_023,32657,CLT_5342
2024-07-06,Transfert d'Argent,Kankan,Finance,Agent_022,31032,CLT_6054
2024-06-07,Transfert d'Argent,Kankan,Marketing,Agent_023,28932,CLT_7294
2024-05-03,Transfert d'Argent,Kankan,Support Client,Agent_025,4518,CLT_6681
2024-02-12,Transfert d'Argent,Conakry,Ventes,Agent_021,15399,CLT_2698
2024-09-14,Transfert d'Argent,Labé,Ventes,Agent_025,46384,CLT_5785
2024-03-03,Achat Facture Courant,Kindia,Ventes,Agent_037,17890,CLT_2722
2024-08-14,Transfert d'Argent,Labé,Finance,Agent_001,31386,CLT_7621
2024-02-21,Wallet,Kindia,Opérations,Agent_011,40983,CLT_7618
2024-08-27,Wallet,Kankan,Finance,Agent_006,25686,CLT_2823
2024-02-07,Transfert d'Argent,Conakry,Support Client,Agent_040,3412,CLT_1766
2024-11-15,Wallet,Conakry,Opérations,Agent_047,24570,CLT_2958
2024-05-05,Transfert d'Argent,Labé,Support Client,Agent_033,7910,CLT_4871
2024-10-18,Achat Facture Courant,Labé,Finance,Agent_014,26516,CLT_7361
2024-04-27,Wallet,Conakry,Finance,Agent_023,9828,CLT_5806
2024-11-21,Transfert d'Argent,Conakry,Support Client,Agent_010,41629,CLT_3520
2024-08-22,Wallet,Kankan,Support Client,Agent_013,24221,CLT_6159
2024-09-16,Paiement Mobile,Kankan,Ventes,Agent_006,42025,CLT_3778
2024-05-25,Wallet,Nzérékoré,Finance,Agent_033,35434,CLT_9851
2024-03-22,Achat Facture Courant,Conakry,Marketing,Agent_028,41520,CLT_8522
2024-08-01,Wallet,Kindia,Ventes,Agent_025,9368,CLT_5040
2024-01-27,Paiement Mobile,Conakry,Ventes,Agent_032,45007,CLT_9722
2024-10-04,Transfert d'Argent,Kindia,Marketing,Agent_046,6282,CLT_3886
2024-11-30,Achat Facture Courant,Nzérékoré,Support Client,Agent_009,25354,CLT_6871
2024-08-30,Paiement Mobile,Conakry,Finance,Agent_033,25976,CLT_7603
2024-09-21,Wallet,Nzérékoré,Finance,Agent_047,24769,CLT_3450
2024-11-17,Paiement Mobile,Conakry,Opérations,Agent_033,9565,CLT_2194
2024-12-09,Achat Facture Courant,Kindia,Finance,Agent_048,41226,CLT_9016
2024-04-11,Wallet,Conakry,Opérations,Agent_017,38246,CLT_7470
2024-01-11,Transfert d'Argent,Kindia,Marketing,Agent_046,37371,CLT_4980
2024-09-29,Paiement Mobile,Labé,Marketing,Agent_035,44348,CLT_3319
2024-10-05,Transfert d'Argent,Kankan,Marketing,Agent_007,26772,CLT_4274
2024-02-02,Transfert d'Argent,Nzérékoré,Ventes,Agent_041,35674,CLT_3939
2024-12-08,Transfert d'Argent,Nzérékoré,Finance,Agent_032,10049,CLT_5177
2024-10-03,Transfert d'Argent,Conakry,Support Client,Agent_024,19050,CLT_2863
2024-11-08,Wallet,Nzérékoré,Marketing,Agent_006,28467,CLT_8358
2024-08-01,Transfert d'Argent,Kindia,Ventes,Agent_019,30922,CLT_7360
2024-08-27,Paiement Mobile,Nzérékoré,Opérations,Agent_045,30927,CLT_9811
2024-11-23,Paiement Mobile,Kindia,Marketing,Agent_037,7914,CLT_6521
2024-05-03,Wallet,Conakry,Ventes,Agent_024,7918,CLT_8008
2024-08-04,Wallet,Kindia,Opérations,Agent_021,14157,CLT_2184
2024-10-10,Achat Facture Courant,Conakry,Support Client,Agent_039,25019,CLT_3435
2024-08-10,Wallet,Conakry,Finance,Agent_021,18459,CLT_6122
2024-03-17,Transfert d'Argent,Kindia,Finance,Agent_011,47385,CLT_9022
2024-01-06,Wallet,Labé,Marketing,Agent_015,42125,CLT_7093
2024-06-21,Wallet,Conakry,Finance,Agent_012,43935,CLT_7311
2024-03-24,Paiement Mobile,Kindia,Support Client,Agent_012,3085,CLT_8069
2024-10-29,Wallet,Kindia,Opérations,Agent_007,13292,CLT_2455
2024-12-20,Transfert d'Argent,Labé,Support Client,Agent_010,36196,CLT_7209
2024-03-07,Wallet,Kankan,Finance,Agent_049,8282,CLT_8193
2024-02-16,Transfert d'Argent,Conakry,Marketing,Agent_002,17296,CLT_5085
2024-01-30,Paiement Mobile,Conakry,Marketing,Agent_009,30192,CLT_5496
2024-05-31,Achat Facture Courant,Nzérékoré,Opérations,Agent_049,27071,CLT_1934
2024-01-27,Achat Facture Courant,Kindia,Marketing,Agent_034,11386,CLT_1901
2024-06-06,Achat Facture Courant,Kankan,Finance,Agent_039,12110,CLT_5159
2024-09-27,Wallet,Kankan,Marketing,Agent_001,30702,CLT_2416
2024-01-01,Paiement Mobile,Kankan,Opérations,Agent_002,36350,CLT_1358
2024-10-29,Achat Facture Courant,Kankan,Marketing,Agent_035,12187,CLT_4835
2024-10-31,Transfert d'Argent,Kindia,Ventes,Agent_048,15200,CLT_8364
2024-12-06,Paiement Mobile,Nzérékoré,Marketing,Agent_024,14408,CLT_9226
2024-09-30,Paiement Mobile,Kankan,Finance,Agent_041,46663,CLT_1682
2024-03-07,Transfert d'Argent,Kankan,Finance,Agent_043,8353,CLT_8237
2024-09-01,Paiement Mobile,Kankan,Marketing,Agent_050,3595,CLT_6467
2024-07-13,Achat Facture Courant,Kankan,Support Client,Agent_024,25384,CLT_8759
2024-04-07,Wallet,Labé,Support Client,Agent_016,38689,CLT_7556
2024-06-05,Paiement Mobile,Conakry,Opérations,Agent_011,44265,CLT_7906
2024-05-25,Paiement Mobile,Kankan,Opérations,Agent_007,15098,CLT_4001
2024-09-08,Achat Facture Courant,Kankan,Marketing,Agent_050,8050,CLT_6942
2024-05-16,Wallet,Kindia,Finance,Agent_049,49276,CLT_5655
2024-02-27,Paiement Mobile,Conakry,Ventes,Agent_003,49145,CLT_1779
2024-08-02,Wallet,Kankan,Finance,Agent_020,25339,CLT_8566
2024-08-20,Paiement Mobile,Conakry,Support Client,Agent_045,33038,CLT_8162
2024-03-11,Achat Facture Courant,Conakry,Finance,Agent_050,37213,CLT_9649
2024-08-01,Transfert d'Argent,Nzérékoré,Marketing,Agent_039,28907,CLT_1676
2024-04-04,Wallet,Kankan,Opérations,Agent_012,47573,CLT_6749
2024-03-06,Transfert d'Argent,Conakry,Marketing,Agent_024,11414,CLT_1111
2024-11-03,Wallet,Kankan,Ventes,Agent_005,9604,CLT_3651
2024-07-04,Paiement Mobile,Labé,Opérations,Agent_041,46410,CLT_8612
2024-12-28,Achat Facture Courant,Kankan,Support Client,Agent_021,39583,CLT_8153
2024-06-30,Transfert d'Argent,Kankan,Ventes,Agent_026,18272,CLT_1403
2024-01-02,Paiement Mobile,Conakry,Opérations,Agent_005,30941,CLT_7549
2024-01-03,Paiement Mobile,Kindia,Support Client,Agent_034,49442,CLT_6411
2024-05-15,Transfert d'Argent,Kindia,Ventes,Agent_037,12109,CLT_3778
2024-12-14,Transfert d'Argent,Kindia,Marketing,Agent_023,24936,CLT_4827
2024-04-16,Transfert d'Argent,Kindia,Marketing,Agent_007,1816,CLT_3191
2024-10-21,Paiement Mobile,Kankan,Support Client,Agent_008,8559,CLT_4372
2024-12-18,Paiement Mobile,Conakry,Marketing,Agent_045,45543,CLT_7070
2024-11-30,Paiement Mobile,Kankan,Finance,Agent_049,11790,CLT_6249
2024-04-07,Paiement Mobile,Kankan,Opérations,Agent_014,36918,CLT_5358
2024-07-18,Transfert d'Argent,Kindia,Ventes,Agent_018,27740,CLT_4148
2024-11-10,Transfert d'Argent,Nzérékoré,Marketing,Agent_007,19330,CLT_2572
2024-09-17,Wallet,Kindia,Finance,Agent_026,7198,CLT_7031
2024-08-08,Achat Facture Courant,Kindia,Marketing,Agent_004,13348,CLT_1589
2024-08-23,Paiement Mobile,Labé,Opérations,Agent_012,47153,CLT_5045
2024-07-19,Wallet,Nzérékoré,Ventes,Agent_043,46828,CLT_6163
2024-05-23,Achat Facture Courant,Kankan,Marketing,Agent_005,17445,CLT_1857
2024-01-26,Paiement Mobile,Labé,Finance,Agent_050,28683,CLT_6015
2024-01-30,Paiement Mobile,Conakry,Finance,Agent_032,36070,CLT_2073
2024-01-23,Wallet,Kindia,Support Client,Agent_050,46328,CLT_2882
2024-09-06,Paiement Mobile,Kankan,Finance,Agent_050,43054,CLT_4536
2024-11-05,Achat Facture Courant,Labé,Ventes,Agent_040,4474,CLT_6848
2024-10-07,Paiement Mobile,Labé,Ventes,Agent_007,23193,CLT_7030
2024-02-18,Achat Facture Courant,Conakry,Opérations,Agent_038,29509,CLT_3092
2024-12-24,Paiement Mobile,Labé,Support Client,Agent_013,27990,CLT_4376
2024-08-16,Transfert d'Argent,Labé,Support Client,Agent_015,46678,CLT_6187
2024-12-22,Wallet,Conakry,Support Client,Agent_008,15963,CLT_2015
2024-04-04,Paiement Mobile,Nzérékoré,Finance,Agent_015,43416,CLT_9560
2024-10-05,Transfert d'Argent,Kindia,Support Client,Agent_032,7589,CLT_7216
2024-01-06,Paiement Mobile,Labé,Support Client,Agent_045,8539,CLT_8864
2024-02-24,Paiement Mobile,Kindia,Marketing,Agent_019,27496,CLT_3472
2024-08-03,Achat Facture Courant,Conakry,Opérations,Agent_014,14584,CLT_6727
2024-01-30,Paiement Mobile,Nzérékoré,Marketing,Agent_034,37029,CLT_7846
2024-05-21,Wallet,Kindia,Marketing,Agent_047,39336,CLT_5768
2024-12-29,Wallet,Kindia,Opérations,Agent_047,32883,CLT_7601
2024-07-12,Wallet,Kankan,Support Client,Agent_042,30698,CLT_2967
2024-08-16,Paiement Mobile,Kindia,Ventes,Agent_023,4128,CLT_6335
2024-05-10,Wallet,Labé,Marketing,Agent_028,45569,CLT_2344
2024-11-25,Wallet,Nzérékoré,Ventes,Agent_001,26503,CLT_2778
2024-02-01,Transfert d'Argent,Labé,Finance,Agent_017,24128,CLT_6171
2024-06-12,Transfert d'Argent,Kindia,Marketing,Agent_009,24658,CLT_3552
2024-12-01,Paiement Mobile,Kankan,Ventes,Agent_031,11870,CLT_8510
2024-01-31,Wallet,Kankan,Marketing,Agent_043,9298,CLT_3553
2024-04-26,Paiement Mobile,Nzérékoré,Finance,Agent_041,29669,CLT_5795
2024-08-04,Wallet,Kindia,Marketing,Agent_004,1566,CLT_4758
2024-05-23,Wallet,Labé,Ventes,Agent_001,48742,CLT_1473
2024-06-21,Wallet,Labé,Marketing,Agent_019,14669,CLT_8404
2024-06-19,Transfert d'Argent,Kankan,Ventes,Agent_025,39446,CLT_7097
2024-06-12,Wallet,Labé,Support Client,Agent_022,37360,CLT_4959
2024-09-03,Wallet,Conakry,Marketing,Agent_041,18865,CLT_2280
2024-03-21,Transfert d'Argent,Kankan,Support Client,Agent_017,38622,CLT_9055
2024-07-12,Achat Facture Courant,Conakry,Marketing,Agent_010,16860,CLT_5752
2024-01-19,Wallet,Kindia,Marketing,Agent_010,25940,CLT_4371
2024-09-21,Achat Facture Courant,Kindia,Finance,Agent_042,3237,CLT_4474
2024-08-27,Paiement Mobile,Nzérékoré,Ventes,Agent_035,46003,CLT_4975
2024-04-20,Transfert d'Argent,Nzérékoré,Finance,Agent_011,28749,CLT_3230
2024-01-19,Transfert d'Argent,Conakry,Ventes,Agent_020,7168,CLT_2329
2024-03-12,Wallet,Nzérékoré,Opérations,Agent_022,37018,CLT_3115
2024-01-01,Achat Facture Courant,Conakry,Ventes,Agent_005,20503,CLT_7072
2024-12-20,Wallet,Kindia,Finance,Agent_050,46145,CLT_1368
2024-06-17,Transfert d'Argent,Kindia,Marketing,Agent_041,24728,CLT_3547
2024-07-10,Paiement Mobile,Kankan,Opérations,Agent_025,33879,CLT_5072
2024-02-09,Wallet,Conakry,Opérations,Agent_021,6015,CLT_3861
2024-07-14,Achat Facture Courant,Conakry,Ventes,Agent_003,30808,CLT_9019
2024-06-11,Transfert d'Argent,Labé,Ventes,Agent_047,16430,CLT_7362
2024-01-05,Paiement Mobile,Nzérékoré,Ventes,Agent_022,32088,CLT_4519
2024-01-08,Achat Facture Courant,Conakry,Support Client,Agent_026,21477,CLT_1033
2024-12-17,Wallet,Kankan,Support Client,Agent_014,3710,CLT_6670
2024-06-13,Transfert d'Argent,Conakry,Marketing,Agent_019,23488,CLT_5096
2024-10-13,Paiement Mobile,Kankan,Marketing,Agent_046,38717,CLT_1049
2024-01-20,Paiement Mobile,Labé,Finance,Agent_015,17449,CLT_7539
2024-09-07,Achat Facture Courant,Conakry,Support Client,Agent_007,46633,CLT_3888
2024-09-06,Transfert d'Argent,Kankan,Finance,Agent_015,6138,CLT_4852
2024-02-14,Wallet,Conakry,Opérations,Agent_038,13185,CLT_3444
2024-10-01,Wallet,Nzérékoré,Support Client,Agent_043,35685,CLT_1608
2024-09-13,Achat Facture Courant,Kindia,Marketing,Agent_027,36157,CLT_1167
2024-07-29,Achat Facture Courant,Conakry,Support Client,Agent_003,36584,CLT_9982
2024-08-17,Transfert d'Argent,Labé,Opérations,Agent_017,41239,CLT_8740
2024-04-12,Transfert d'Argent,Labé,Opérations,Agent_011,16238,CLT_9943
2024-05-15,Paiement Mobile,Conakry,Opérations,Agent_027,30638,CLT_5728
2024-09-01,Wallet,Kindia,Support Client,Agent_048,19384,CLT_7006
2024-08-27,Achat Facture Courant,Kindia,Support Client,Agent_004,3015,CLT_6370
2024-10-04,Transfert d'Argent,Kindia,Marketing,Agent_011,22449,CLT_1847
2024-10-06,Paiement Mobile,Nzérékoré,Ventes,Agent_036,8977,CLT_5332
2024-01-21,Achat Facture Courant,Nzérékoré,Ventes,Agent_017,21867,CLT_8229
2024-12-08,Paiement Mobile,Conakry,Opérations,Agent_038,23205,CLT_6676
2024-07-26,Wallet,Labé,Finance,Agent_043,21820,CLT_9910
2024-01-26,Wallet,Labé,Finance,Agent_013,16265,CLT_7010
2024-04-07,Transfert d'Argent,Kindia,Support Client,Agent_020,44573,CLT_7035
2024-02-08,Paiement Mobile,Conakry,Opérations,Agent_027,15817,CLT_5060
2024-08-24,Paiement Mobile,Kankan,Finance,Agent_033,9680,CLT_8311
2024-10-14,Transfert d'Argent,Kindia,Marketing,Agent_035,7118,CLT_6713
2024-03-28,Achat Facture Courant,Nzérékoré,Support Client,Agent_045,27143,CLT_4817
2024-08-13,Transfert d'Argent,Kindia,Finance,Agent_022,37091,CLT_8646
2024-02-13,Achat Facture Courant,Kankan,Marketing,Agent_014,41135,CLT_5119
2024-09-07,Transfert d'Argent,Labé,Marketing,Agent_050,5332,CLT_4069
2024-10-20,Achat Facture Courant,Kindia,Support Client,Agent_033,19660,CLT_3601
2024-07-31,Achat Facture Courant,Conakry,Opérations,Agent_028,35179,CLT_6085
2024-04-11,Paiement Mobile,Kindia,Ventes,Agent_008,18224,CLT_6712
2024-08-31,Transfert d'Argent,Kindia,Marketing,Agent_041,6159,CLT_8900
2024-04-12,Transfert d'Argent,Nzérékoré,Support Client,Agent_037,1066,CLT_7546
2024-06-10,Wallet,Nzérékoré,Support Client,Agent_002,13169,CLT_1955
2024-07-27,Wallet,Labé,Ventes,Agent_050,35656,CLT_1368
2024-08-14,Wallet,Kindia,Support Client,Agent_003,28765,CLT_4727
2024-09-08,Transfert d'Argent,Kindia,Marketing,Agent_042,20224,CLT_6346
2024-09-18,Wallet,Kankan,Opérations,Agent_041,6997,CLT_8424
2024-05-10,Achat Facture Courant,Labé,Support Client,Agent_013,22418,CLT_5398
2024-12-04,Transfert d'Argent,Nzérékoré,Finance,Agent_043,18139,CLT_2452
2024-02-05,Paiement Mobile,Nzérékoré,Finance,Agent_028,45723,CLT_9970
2024-09-11,Transfert d'Argent,Conakry,Ventes,Agent_002,30315,CLT_4843
2024-05-03,Paiement Mobile,Kankan,Opérations,Agent_046,1231,CLT_7576
2024-06-23,Transfert d'Argent,Nzérékoré,Marketing,Agent_008,38738,CLT_3203
2024-09-01,Wallet,Kankan,Marketing,Agent_014,42111,CLT_2351
2024-06-20,Paiement Mobile,Conakry,Opérations,Agent_042,36967,CLT_2359
2024-08-29,Paiement Mobile,Conakry,Marketing,Agent_036,47643,CLT_4442
2024-03-15,Achat Facture Courant,Nzérékoré,Opérations,Agent_017,19384,CLT_4007
2024-05-22,Achat Facture Courant,Labé,Ventes,Agent_042,27865,CLT_7190
2024-04-24,Paiement Mobile,Kankan,Opérations,Agent_045,36994,CLT_5590
2024-11-12,Wallet,Labé,Finance,Agent_029,24576,CLT_8501
2024-06-30,Achat Facture Courant,Conakry,Ventes,Agent_037,24946,CLT_9107
2024-10-14,Paiement Mobile,Kankan,Ventes,Agent_006,41494,CLT_1944
2024-03-07,Transfert d'Argent,Kindia,Ventes,Agent_041,1774,CLT_1056
2024-01-16,Transfert d'Argent,Conakry,Opérations,Agent_013,1545,CLT_3980
2024-10-25,Transfert d'Argent,Kankan,Marketing,Agent_004,11821,CLT_1571
2024-07-23,Wallet,Kankan,Finance,Agent_042,5592,CLT_6969
2024-01-07,Achat Facture Courant,Nzérékoré,Opérations,Agent_026,9477,CLT_9052
2024-05-05,Transfert d'Argent,Labé,Marketing,Agent_023,12495,CLT_8857
2024-06-06,Transfert d'Argent,Kindia,Marketing,Agent_019,27965,CLT_9940
2024-01-12,Transfert d'Argent,Kindia,Opérations,Agent_019,34972,CLT_5039
2024-11-08,Transfert d'Argent,Conakry,Finance,Agent_007,1711,CLT_6710
2024-05-23,Transfert d'Argent,Kindia,Marketing,Agent_038,44096,CLT_1331
2024-09-22,Transfert d'Argent,Kindia,Support Client,Agent_043,25996,CLT_6804
2024-02-23,Paiement Mobile,Labé,Support Client,Agent_036,9484,CLT_9360
2024-08-09,Achat Facture Courant,Conakry,Finance,Agent_016,2444,CLT_7022
2024-10-22,Transfert d'Argent,Conakry,Opérations,Agent_022,41629,CLT_8183
2024-10-03,Paiement Mobile,Labé,Marketing,Agent_023,48666,CLT_3524
2024-08-18,Achat Facture Courant,Labé,Opérations,Agent_042,34954,CLT_5294
2024-08-14,Achat Facture Courant,Nzérékoré,Support Client,Agent_006,3150,CLT_7842
2024-11-16,Wallet,Labé,Marketing,Agent_049,32435,CLT_5950
2024-07-29,Paiement Mobile,Kindia,Finance,Agent_024,29172,CLT_8154
2024-04-29,Transfert d'Argent,Kindia,Ventes,Agent_034,42513,CLT_8774
2024-08-29,Achat Facture Courant,Kankan,Finance,Agent_029,14749,CLT_8395
2024-10-03,Wallet,Kankan,Support Client,Agent_047,40441,CLT_7643
2024-09-09,Achat Facture Courant,Conakry,Marketing,Agent_045,37573,CLT_3214
2024-09-10,Wallet,Conakry,Finance,Agent_032,48693,CLT_7163
2024-11-01,Paiement Mobile,Kankan,Opérations,Agent_016,46265,CLT_1767
2024-11-07,Paiement Mobile,Conakry,Ventes,Agent_005,17469,CLT_2578
2024-08-23,Paiement Mobile,Kindia,Support Client,Agent_003,46699,CLT_3408
2024-12-21,Wallet,Kankan,Support Client,Agent_046,37924,CLT_4241
2024-09-19,Wallet,Kindia,Support Client,Agent_047,31119,CLT_6247
2024-01-05,Wallet,Kindia,Support Client,Agent_007,49358,CLT_3847
2024-11-30,Transfert d'Argent,Nzérékoré,Opérations,Agent_010,32143,CLT_8591
2024-04-13,Transfert d'Argent,Kindia,Marketing,Agent_045,20441,CLT_6867
2024-10-31,Transfert d'Argent,Kankan,Marketing,Agent_023,43522,CLT_3203
2024-08-04,Wallet,Nzérékoré,Ventes,Agent_050,4197,CLT_6666
2024-08-26,Paiement Mobile,Kindia,Finance,Agent_005,12524,CLT_3593
2024-07-05,Paiement Mobile,Labé,Ventes,Agent_009,2225,CLT_3702
2024-04-18,Paiement Mobile,Nzérékoré,Ventes,Agent_021,32696,CLT_4802
2024-01-28,Transfert d'Argent,Kankan,Marketing,Agent_033,42561,CLT_5974
2024-11-18,Transfert d'Argent,Kindia,Finance,Agent_006,18772,CLT_8165
2024-07-17,Paiement Mobile,Labé,Support Client,Agent_010,37054,CLT_8489
2024-05-28,Achat Facture Courant,Conakry,Finance,Agent_005,46683,CLT_3250
2024-02-06,Wallet,Kankan,Finance,Agent_028,38445,CLT_7090
2024-02-11,Paiement Mobile,Nzérékoré,Finance,Agent_048,12430,CLT_7269
2024-10-25,Transfert d'Argent,Nzérékoré,Finance,Agent_050,26346,CLT_7731
2024-01-07,Wallet,Kankan,Ventes,Agent_010,5237,CLT_4169
2024-10-31,Paiement Mobile,Kindia,Finance,Agent_006,40195,CLT_1101
2024-07-24,Paiement Mobile,Nzérékoré,Ventes,Agent_010,37431,CLT_7294
2024-02-06,Paiement Mobile,Kindia,Support Client,Agent_022,6124,CLT_2562
2024-05-03,Transfert d'Argent,Labé,Marketing,Agent_035,26836,CLT_9703
2024-11-06,Paiement Mobile,Nzérékoré,Opérations,Agent_018,33820,CLT_6110
2024-12-10,Paiement Mobile,Labé,Marketing,Agent_048,9402,CLT_5959
2024-09-20,Transfert d'Argent,Kindia,Marketing,Agent_002,31731,CLT_5188
2024-11-25,Wallet,Kindia,Opérations,Agent_021,2951,CLT_3370
2024-01-10,Paiement Mobile,Kankan,Finance,Agent_031,3734,CLT_3256
2024-02-18,Achat Facture Courant,Kindia,Opérations,Agent_042,11502,CLT_4277
2024-06-17,Paiement Mobile,Kindia,Ventes,Agent_017,27234,CLT_8959
2024-04-17,Achat Facture Courant,Labé,Ventes,Agent_018,17047,CLT_1365
2024-01-03,Achat Facture Courant,Kankan,Support Client,Agent_035,26608,CLT_8159
2024-01-12,Wallet,Kankan,Support Client,Agent_002,40826,CLT_2462
2024-09-01,Paiement Mobile,Conakry,Support Client,Agent_040,10413,CLT_2666
2024-12-30,Paiement Mobile,Conakry,Support Client,Agent_016,1810,CLT_1055
2024-04-12,Achat Facture Courant,Kankan,Marketing,Agent_044,39735,CLT_9335
2024-08-15,Achat Facture Courant,Nzérékoré,Ventes,Agent_018,40048,CLT_9431
2024-07-04,Paiement Mobile,Labé,Finance,Agent_019,42312,CLT_2974
2024-04-19,Wallet,Kankan,Support Client,Agent_013,1052,CLT_4151
2024-08-20,Transfert d'Argent,Labé,Support Client,Agent_001,14751,CLT_1295
2024-07-23,Transfert d'Argent,Nzérékoré,Opérations,Agent_020,8219,CLT_8011
2024-03-08,Paiement Mobile,Labé,Marketing,Agent_003,9701,CLT_8935
2024-12-21,Wallet,Conakry,Marketing,Agent_016,21235,CLT_1101
2024-10-13,Wallet,Nzérékoré,Marketing,Agent_021,33859,CLT_2819
2024-05-12,Transfert d'Argent,Conakry,Finance,Agent_009,7868,CLT_1883
2024-06-13,Wallet,Conakry,Opérations,Agent_028,21702,CLT_3109
2024-04-05,Achat Facture Courant,Nzérékoré,Ventes,Agent_033,25002,CLT_1389
2024-04-22,Wallet,Kankan,Opérations,Agent_032,49191,CLT_7015
2024-11-25,Transfert d'Argent,Kindia,Ventes,Agent_014,15427,CLT_2245
2024-07-08,Achat Facture Courant,Nzérékoré,Support Client,Agent_002,13376,CLT_8915
2024-12-28,Transfert d'Argent,Kankan,Ventes,Agent_004,41361,CLT_7987
2024-07-01,Wallet,Labé,Marketing,Agent_006,34016,CLT_7324
2024-10-03,Achat Facture Courant,Labé,Ventes,Agent_004,46586,CLT_6232
2024-10-04,Transfert d'Argent,Labé,Finance,Agent_010,40156,CLT_9735
2024-06-01,Achat Facture Courant,Labé,Opérations,Agent_023,35246,CLT_9243
2024-01-11,Transfert d'Argent,Labé,Opérations,Agent_025,5043,CLT_8254
2024-03-21,Wallet,Kindia,Ventes,Agent_037,31929,CLT_7754
